"","row_num","sentiment","textOriginal"
"1313",1878,-5,"@Eddoy Mulyadoy   maaf mase... bukannya saya pesimis atau apa, negara Indonesia dan negara luar negri itu saling berlomba dalam banyak hal mas, saya tau anda pasti tau hal itu juga. Bukan hanya ingin lebih unggul dalam hal ekonomi, militer dan pembangunan. Tapi ingat tidak, atau pernah dengar tidak pepatah kuno pernah berkata :

"" Jadilah pohon yang tinggi dan kokoh agar bisa menaungi. Jangan hanya menjadi rumput kecil, karena rumput akan di injak-injak ketika gajah berkelahi bahkan rumput juga akan tetap di injak-injak ketika gajah bercinta ""
Jadi, di zaman sekarang siapa yang lebih cepat larinya dalam sebuah kompetisi, maka dialah pemenangnya.
"" Pepatah kuno juga mengatakan, di dalam sebuah perkelahian kecepatan menentukan pemenangnya ""
Ini hanya sebuah kata perumpamaan, kalau tidak mulai sekarang mau mulai kapan lagi.. ?

Maaf sedikit melenceng.
Tapi tidak jarang kami di caci maki, bahkan organisasi lain juga, padahal kami dari dulu menghormati kalian, tapi kenapa pembalasan yang kalian berikan bertolak belakang.
Kalian mengatakan orang lain ahli bid'ah, kafir, pemerintah rezim, antek China. Pihak seperti ini kenapa sih, kenapa..  ?? 
Padahal handphone aja masih buatan China. Mengatasnamakan keadilan, demokrasi, ummat dan lain sebagainya.
Contoh salah satu yang kelewatan adalah pak Edy Mulyadi yang terhormat, beliau menggunakan kebebasan berpendapat untuk tujuan ?? Ya kalian tau lah. Pihaknya mengatakan bahwa beliau di lindungi UUD tentang kebebasan berpendapat. Dan banyak hal lainnya..

oke...  gunakan logika sederhana saja.
saya juga tidak sepenuhnya mendukung kebijakan pemerintah, saya juga kontra dengan beberapa kebijakan pemerintah. tapi pernahkah anda merasakan hidup di pelosok tanpa listrik, jauh dari pusat perbelanjaan yang notabennya menjadi kebutuhan sehari hari, jauh dari standar pendidikan.  jika ada yang bertanya apakah saya pernah merasakan itu, tentu saja saya pernah, lalu jika ada yang bilang ke saya "" katanya kesuksesan ada di tangan kita sendiri, ya sudah kamu usaha saja di sana biar sukses '' saya jawab bisa, seumpama saya membuat sebuah usaha swalayan, setelah sukses saya pergi ke kota membuat yang baru.  saya sudah berkontribusi dalam bentuk ekonomi kecil dengan merekrut karyawan.
tapi maaf,  banyak orang di negara ini yang tertinggal dalam hal pendididkan dan ekonomi, dan maaf, mereka juga tidak se cerdas anda. mereka lebih membutuhkan dari pada anda, anda hidup di provinsi yang lebih maju daripada mereka, orang yang tinggal di kota atau di tempat ramai misal brebes, malang, palembang, dan lain sebagainya kalian lebih dekat ke ibu kota atau sarana ke negara lain. seharusnya orang yang tinggal di tempat tersebut lebih bisa produktif, lebih bisa melihat sebuah peluang, lebih cerdas membuat peluang, lrbih bisa berkarya dan berinovasi, lebih bisa berfikir bagaimana mengurus dirinya dan masa depanya,  loh iya dong... secara mereka lebih terdididk lebih berpendidikan  ( kecuali yang malas malasan di sekolah, tidak mau bersyukur bisa sekolah, apalagi yang kerjaanya nge game dan sosmed an mulu, tongkrongan mulu. maka nikmatilah hidupmu hingga kamu bisa melihat teman satu angkatanmu lebih sukses )
contoh saja saudara di pelosok yang membutuhkan lebih banyak dari pada anda, mereka membutuhkan lebih banyak dari pada kalian, mereka lebih susah dari kalian,  hey ingat.... kalian itu terpelajar, seharusnya kalian tau siapa yang membutuhkan keadilan, siapa yang membutuhkan pembangunan. kalian kan lebih cards, kalian lebih pintar terbukti kepintaran kalian dan kecerdasan kalian ketika salah satu kelompok di pihak kalian menjelekan kelompok lain. kalian kan pintar kalian kan cerdas tapi kok ngga berkontribusi dalam membangun bangsa, katanya ingin negara makmur, katanya tidak mau di peralat negara asing.
ya belajar dong biar jadi sukses lalu ambil alih apa yang sekarang di kuasai negara asing dengan kecerdasan kalian. 
saya tau anda tidak anti pembangunan, dan saya tau anda cerdas  tapi   saat anda mengatakan pembangunan yang serampangan, apakah anda berfikir para ahli  yang sudah mendesain dan menghitung nilai progres pembangunan negara itu kurang kompeten, apakah progresnya  harus di lakukan ketika negara lain sudah lebih maju, apakah progresnya di lakukan ketika menjelang world war 3. apakah nunggu demo.
masyarakat memang senang ketikan daerahnya mendapatkan bantuan pembangunan    bener dong    tapi,  prioritas pembangunan bukan hanya satu daerah  .. bener dong ..  kemungkinan terbesar yang paling baik adalah pembangunan yang lebih membutuhkan.

oke  kita  logika kan nih ( semoga tidak terjadi ) kehidupan bernegara itu seperti mata rantai.   seumpama indonesia menarik para ahlinya dari progres pembangunan dan membatalkan pembangunan, sementara perang dunia ada di depan mata contoh ukraina rusia, china amerika yang tentu saja sangat berpengaruh kepada perekonomian dunia, sementara indonesia belum melakukan pembangunan secara merata. so what do you mind about that...  coba berfikir secara menyeluruh... pengusaha kecil mungkin masih bisa jalan seperti swalayan dan lain lain, memang tidak bergantung 80% kepada pihak lain. tapi efek jangka panjang ke pada investor yang seharusnya sudah bekerja sama dengan indonesia akhirnya mengundurkan diri karena memanasnya wilayah. 
saya memang lebih awam dari kalian dan saya mohon maaf.

( enak ya...  bisa tik tokan, youtube an, pacaran, mengkritik tanpa tau sebab akibat,    .. ngga tau dia.., siapa yang menjaga data pribadinya agar tidak di salah gunakan.   gitu kok masih mentingin pihaknya sendiri...    oke sekedar intermezo aja  dan lupakan karena ini ngga penting )

 kalian sering menggaungkan keadilan, demokrasi dll, kalian mengatasnamakan masyarakat padahal yang kalian atsnamakan hanya pihak politik kalian.  kalian  tau ngga sih kalo setiap daerah itu di beri dana daerah untuk pembangunan, jika di daerah kalian ngga ada pembangunan...   TANYA    ke pemerintah daerah anda, uang anggaran beneran sampe ke bawah total apa engga....  ??
    oke kita tidak membahasa bill gates,  tapi saya mau tanya ke anda..  anda tau mas nurul atik pemilik rocket chicken  mungkin hidup anda lebih terpelajar dari belliau di masa mudanya, mungkin ada lebih berada di banding beliau dan sama sama hidup di Indonesia.  kenapa anda tidak berfikir untuk menjadi produsen seperti beliau, kenapa anda asik menjadi konsumen, dengan kehidupan anda saat ini kenapa anda menyalahkan orang lain....  ??  
mengkritik kebijakan pemerintah itu boleh boleh saja, bukan berarti setelah mengkritik pemerintah lalu tidak mendukung kinerjanya,  memperlambat kinerja pemerintah melalui cara apapun itu tidak boleh, karena mereka bekerja bukan hanya untuk anda. dan lihat juga di zaman dulu ketika pihak kalian berada di atas kursi pemerintahan, pembangunan apa yang sudah di lakukan...  ??  dan ketika sekarang kan melakukan pembangunan kok pihak kalian begitu mengkritisi kebijakan. 
ingatkah kalian di saat pihak kalian dulu ada di atas kursi pemerintahan, tentang korupsi kalian diam diam aja,  jangan kalian pikir kami diam saja dengan koruptor, kami ingin hukuman mati bagi para koruptor.  TAPI   hukuman mati koruptor hanya berlaku di keadaan tertentu dan itu sudah ada dalam UUD dari dulu. Ingat ya peraturan itu sudah ada dari dulu, di buat oleh kepemerintahan yang dulu ada di kursi.

dan masih banyak karena ini seperti mata rantai yang berhubungan, like jika anda suka dan dislike jika anda tidak suka."
"1314",1879,-1,"@Hari Ponco Kok sperti itu ya omongnya sama2 warga gimana mestinya baiknya sebelum itu terjadi semua  komenya jngan nekat sbg warga untuk baiknya kedepan smpakn sj secara musyawarah yg menyeluruh...."
"1315",1881,2,"@Kandita Nirmala 
siapa supermennya sob..... hehehehe...

yang membuat pikiran dan nalar sesorang pekerja keras demi kesuksesan adalah.
mengapa negara seperti Uni  Emirat Arab lebih Maju daripada Indonesia, dan mengapa kehidupan masyarakat China lebih makmur daripada masyarakat Indonesia....?
padahal kita semua hidup di dunia ini sama sama memiliki waktu 24 jam dalam satu hari. apa yang mereka lakukan dan apa yang sudah kita lakukan.
lalu dengan perkembangan zaman yang modern dan kehidupan yang semakin keras ini, apakah kita akan di kalahkan...?
jika kita di kalahkan... siapa yang akan kita salahkan...?
lalu jika rata rata masyarakat Indonesia miskin siapa yang akan mereka salahkan..? keadaan, tempat, waktu atau pemerintah.
jika pemerintah, apakah mereka akan demo tentang kemiskinan ini...
jika pemerintah yang membuatmu miskin... apakah di pemerintahan sebelumya kakek dan nenekmu kaya.....?

jika negara indonesia atau dirimu adalah atlet lari yang tengah berlaga di sebuah kompetisi marathon. apa yang akan kamu lakukan...?
lari, berjalan, duduk, malas malasan, rebahan atau tidur.....?
yap... tuhan memberi seribua jalan padamu dan negara ini... pilahan terbaik ada padamu dan ada pada negara ini.

ambil positive nya...bila ini berguna bagimu dan  jika ada seseorang di sekitarmu banyak mengeluh tentang keadaanya dan pemerintah. sampaikan ini padanya.

sebab jika kamu suksess.. kamu dapat menggenggam dunia. dan apa yang akan kamu lakukan ketika dunia ada di genggamanmu...?"
"1316",1882,-1,"@Kelvin Lake yang perlu di khawatirkan adalah akal yang berlobang."
"1317",1884,-4,"@King Salman Bin Abdul Aziz apa yg anda katakan tak akan pernah di mengerti oleh para hatters.... karena apapun yg di lakukan pemerintah... semuax salah di mata pembenci... dan media mata najwa adalah saluran pembenci pemerintah yg dlm menyuguhkan narasi selalu berat sebelah"
"1318",1885,-1,"@King Salman Bin Abdul Aziz Tapi tidak gitu juga caranya, , ,"
"1319",1886,-2,"@koge rakon 
ekonomi maju buat siapa? ya buat holigharki juragan tambang, sawit dan properti di jakarta. Jalanan dibangun? makin banyak truk pengangkut batubara dan sawit yang lalu lalang, menggusur penduduk asli sambil memperkaya holigharki serakah. 

Ada 94 lubang bekas galian tambang yang belum ditutup perusahaan tambang. Itu yang mau diputihkan negara lewat pembangunan IKN kah? kalau benar, uenak betul holigharki tambang : merusak bentang alam kalimantan, yang tanggung ulah mereka adalah negara. 

Lagi pandemi, keuangan negara bokek, hutang menggunung, kok maksa bangun ""rumah gedongan"" a la pindah ibukotak. Memang betul, ""biar tekor asal kesohor"" adalah jalan ninja (sebagian) orang indonesia.

Pandemi 2 tahun saja negara nggak mampu ngasih makan rakyatnya dan lindungi rakyatnya dengan lockdown dengan alasan tidak punya uang. Tapi giliran proyek mercusuar mendadak u(t)angnya ada. Luar biawak"
"1320",1888,2,"@MasGun kita yang beradaptasi dengan perkembangan kemajuan jaman.bukan keadaan yang yang dipaksa beradaptasi atas kemampuan kita sendiri
Bukan tidak memikirkan justru ini terpikirkan matang2 untuk perencanaan berpuluh2 tahun kedepan.
Soal banjir .banjir dari mana yg banjir itu smd balikppn krn tllu padat penduduk .sedangkan IKN tidak berada diwilayah tsb."
"1321",1889,-1,"@Mate_lika liat konteksnya dari video mba na , ini pemerintah gak ada ruang dialog woii. Bukan gak mau di kembangakan !! Klo dalam masa perkembangan gak ada hal yang terjadi ""banjir dll"" mereka fina , ini di babat semua , mereka gak dpt bertahan hidup pada masa pembangunan , gimana mau ikut bersaing pas IKT jadi. Pikir"
"1322",1890,-1,"@Mate_lika merata bagi kaum elit😂😂imbasnya yg rakyat dbawah minggir dlu"
"1323",1892,0,"@Nur Said pernah saya dengar dulu. Kalo saya jadi lebh gampang dan lebh cepat. Ko sekarang  malah pindah. Emang sudah ga ada cara lain untuk merubah selain pindah 😂😂😂😂 lucu."
"1324",1894,-1,"@pejuang channel 234 rumah ada di samarinda. sementara di kutim"
"1325",1896,-1,"@Preman Kalem pilihanya cuma ada dua, mau maju dan jngn takut resiko, apa mau diam dan tertinggal zaman sampe anak cucu..."
"1326",1898,0,"@Qorik Alfat kenapa begini hatimu...?
Apa salahnya mata Najwa dan orang-orang yang tidak setuju IKN...?"
"1327",1899,2,"@Rahmat Al Fajar klmtn mn ny"
"1328",1900,2,"@Rahmat Al Fajar w tnya Lo org klmntn bkn"
"1329",1901,0,"@rival Tiran bukan anti pembangunan juga mas  bro, tapi yg jelas bukan ikn, , ,"
"1330",1902,2,"@Riviu FunnyDream and Chinoxy.
anda tau apa itu...?
anda tinggal tidur saja dan biarkan kami yang menjaga anda, walaupun anda menikam kami akan tetap menjaga
bahwa semua tidak semudah yang di bayangkan.

mudahnya... anda tau malware...? coba lihat gambaran DdOS live attack....!!! anda akan tau bagaimana gambaran darai hubungan antar negara.
nggak usah banyak lagak. bagaimana jika tiba* ada tagihan ke anda 2 miliar....?
politik dalam negri itu menjijikan.. yang kaya akan semakin kaya dan yang miskin akan di pakasa jadi konsumen. sedangkan politik luar negri itu mengerikan....!"
"1331",1904,1,"@Shaka channel komen cerdas, intinya disini"
"1332",1905,2,"@Shareena Balgheits yg merdeka cuma Jawa sumatra thn 45 . Kalimantan msh dijajah wkwkwk kalimantan mau merdeka sndri ? Orang orangnya msh sibuk dihutan kok memangnya merdeka segampang mengusir penjajah. Harus ada negara lain yg mengakui. Dan tokoh tokoh terpelajar saat itu sperti bung Karno yg bisa menjalin persahabatan dg negara lain"
"1333",1906,-1,"@Siti Mutiah  iya di kasih kandang macam kamp konsentrasi suku Indian😁"
"1334",1907,5,"@Suhanda Hadi Sasmita aq lebih suka ikn tetap karena jkrt udah
Ga bisa lgi dibawa maju..kedepan
Yakin akan lebih baik lapangan
Kerja dan sebagainya..akan tetapi
Lahan2 adat ato pemukiman..diganti
Untung yg wajar dan direlokasi"
"1335",1909,-1,"@Wayan Aja Walaupun pindah ibu kota,kl otak pejabat berotak penjajah,dan Dpr-nya cuma mewakili Partainya tidak mewakili rakyat kpn akan merata kesejahteraan rakyat.Rakyat di sanjung kl mau Pemilu aja.ini nyata adanya.🙏🙏"
"1336",1910,-2,"@Wiry 
Ekonomi nya maju , dampak negatif ?....
Sekolah dibangun ,dampak negatif ?....
Jalanan dibangun ,dampak negatif ??...

Kalau masalah hutan, wilayah IKN hanya mengambil wilayah bekas perkebunan bukan hutan adat ?

Dikasih kemajuan kok gak mau, heran"
"1337",1911,1,"""Aturan yang berlaku"" merupakan mantra sakti membenarkan setiap langkah pemangku kebijakan. Bakal seru kalau tim Mata Najwa mengulik duet manis penguasa dengan para tuan tanah yang mengklaim tanah masyarakat lokal. Mantra sakti itu lah yang selalu memupuskan tiap langkah masyarakat lokal memperjuangkan haknya."
"1338",1915,0,"0:51 salah satu pemandangan yg mengandung banyak makna."
"1339",1916,2,"5:03....mana si Ngabalin..???
Kalau debat dia bacot soal pemerataan ekonomi rakyat oleh rezim dia bilang sangat pesat,  bagai paling benar dan paling hebat saja ....
* mbak Najwa, simpan video ini untuk diputar di depan si Ngabalin....mbak...!"
"1340",1917,-2,"6:09                  sangat miris dgn pernyataan kepala daerah, mereka yg sudah dgn terpaksa melepas tanah buat perkebunan dan trans, masak masih tega mo di lindas lagi, saya sbg pribadi g tega dengar pernyataan kepala darah tsb, kk bgtu tega thd pemilik tanah dan wilayah ................., apalagi pernyataan gub di part 1, sedih sya dengar utk rakyat tuntut ke pemilik hgu bukan bantu malah jerumuskan rakyat ke lubang kesengsaraan"
"1341",1919,-8,"*_Lagian maksa banget Si Raja Fir'aun krempeng planga plongo mindahin ibu kota macam lg kebanyakan uang aja negara,, padahal negara juga lg empot-empotan buat bayar bunga hutang blm lg hutang pokoknya,, perlu ditelusuri ini ada apa dan siapa dibalik rencana busuk ini,, pasti mereka(rezim PKI) sudah ada kontrak dgn mafia-mafia BAJINGAN pengeruk uang negara sehingga rencana busuk ini harus segera terlaksana,,_*"
"1342",1921,-1,"*KATANYA CINTA ALAM. KOK MERUSAK ALAM? BUKANKAH KALIMANTAN MERUPAKAN SALAH SATU PARU PARU DUNIA SELAIN AMAZON?*"
"1343",1922,4,"*mata Najwa tukang rusuh*
*Kalau gak merusuh gak makan*
*Cari makan dengan merusuhi usaha pemerintah*

*Bagus2 pemerintah membangun wilayah calon ibukota baru biar maju malah dirusuhi*

*masyarakat disana banyak yg komentar negatif dengan pemerintah memindahkan ibukota karena mereka berpendidikan rendah sehingga gak tahu manfaat positif kemajuan yg akan dialami oleh wilayah mereka*

*Kenapa mata Najwa gak mewawancarai masyarakat yg sudah berpendidikan tinggi disana yg jauh lebih bisa melihat manfaat pembangunan akibat pembangunan ibukota baru ?*"
"1344",1925,-2,"Ada baiknya Bapak Jokowi turun langsung melihat kondisi masyarakat sekitar pembangunan IKN, jangan terlalu percaya dgn omongan para pejabat yang terlibat pembangunan IKN.. sekali lagi mohon Bapak Jokowi untuk bisa melihat langsung kondisi masyarakat terdampak IKN ini."
"1345",1926,1,"Akan seperti Naypyidaw, Myanmar !"
"1346",1929,2,"aku asli kalimantan, nenek moyang asli kalimantan, aku ndak setuju IKN, cukup lah perusahaan sawit yg udah masuk dikalimantan, udah cukup habis hutan kalimantan"
"1347",1931,2,"Allahuakbar2 keadilan dan kekuasaan itu sesungguhnya milik Allah SWT , https://www.youtube.com/watch?v=fESNWuk8lDc&t=25s"
"1348",1932,-1,"ambisi si dungu demi kekuaaaan bisnis Sama CINA"
"1349",1933,1,"Ambisi.    Ya allah tunjukanlah kuasa mu"
"1350",1934,-1,"Anggaran abis pak maap yak 😂 karna sudah di korupsi"
"1351",1937,-2,"Apa krn leluhur atau terlalu lama di jajah belanda atau gimana...kebanyakan suku pedalaman di Indonesia sulit di ajak maju. Bahkan suku Baduy tdk bisa menerima peradaban padahal dekat Jakarta. Pulau Biak di Papua, investor sekaliber Elon musk mau jadikan spaceport ditolak alasan lingkungan begitu juga ada daerah di Papua mau dibangun pabrik juga begitu"
"1352",1938,1,"Apakah hak adat masyarakat yang menetap sudah diakui oleh negara. ?"
"1353",1939,-1,"Apakah Hukum Adat Bukan dasar Hukum ? Itu salah satu sumber hukum di Indonesia."
"1354",1940,0,"Apalagi klw cerita bapak ini.. semoga jika pak Jokowi disana.. urusan bapak ini lancar

Aamiin.."
"1355",1941,0,"Asli kurang setuju juga si kalo ikn pindah ke kalimantan
Kasian orang adat dsananya 
Teruss juga pasti pohonnya pada di tebang😭
Nanti makin mahal sembako😭😭
Pak jokowi tolong pikirkan lagi😭😎"
"1356",1942,5,"Asliiiii beruntung bgttt ada yg punya pemikiran gini. Gimana yaa, sebagai masyarakat Sunda saya mendukung bgt pemindahan ibukota ini, kalaupun ibukota dipindahkan tetap di pulau Jawa itu ga bagus juga, karena ya pulau Jawa itu pulau terpadat di dunia, udah susah. Di satu sisi bukan maksudku merendahkan atau mengesampingkan adat lokal, tapi kalau pemikiran nya seperti itu yg di pupuk terus menerus selama beberapa generasi suku lokal yg ada di Kalimantan bakal hilang dengan sendirinya sih karena ga berkembang. Dosa masa lalu pemerintah pusat ya karena pendidikan ga merata jadi begini semua🥺"
"1357",1944,2,"Assalamualaikum utk semuanya,INI BANGSA NEGARA INDONESIA PUNYA ATURAN NORMA, HUKUM,BUKAN BANGSA NEGARA BAR BAR.trmksh sllu utk semuanya"
"1358",1945,1,"ASSALAMUALAIKUM WR WB. NANG RAME2 TAKA DEH....BUAN DOKO ENA MA KOTA TAKA NE DMPET KAMPONG TAKA. KAN BLO DI ORO TAKA MITE ARTIS2 ENE. ENA TAKA PO JAKARTA KAN DEO....MODAL TAKA EKA. KU KA JEMANE PO JAKARTA DIANG ANAK BAWE KU MLAN2 EKA....15 JT. KAN ENA DEMPET LOU TAKA ARTIS YO KAN BUEN...MA...BAPA....HAHAHA. TINGGAL MITE KA TAKA ENGKET ENJELE MITE AUT TAKA...BETA BE OKI NE....HAHAHA. PASER....AKU ENDO LOU...ASLI...KAMSIO...URUS...KA BUEN2 UDA....KAKA...MENA MAMA TAABE TAABE. UDA....OKONG...KAKA..MENA MAMA ANDI OKONG."
"1359",1946,-1,"Astaghfirullah......  tanah rakyat dirampok demi IKN kepentingan oligarki."
"1360",1947,-1,"Astaghfirullah....satu kata saja 🤦🤦"
"1361",1948,1,"ats nma kemajuan tp tdk mngorbnkn rakyt,"
"1362",1952,1,"Bagaimana mau menghargai adat kalau adab si Anu lempar sana lempar sini, dikira warganya pemain baseball pada jago nangkap, nangkap kresekan"
"1363",1953,2,"Bagi mana kami  masyarakat adat bisa dapat legilitas tanah kami contoh nya seperti ex pt tka saja di larang sama pk bupati lurah buat legilitas tanah untu kami.."
"1364",1954,-3,"Bahkan para petinggi pun tak ada rasa memiliki wilayah tersebut. Tidak tau lingkungan yang dipimpiannya. mereka terus melempar lempar kesalahan seakan tidak ikut bertanggung jawab"
"1365",1956,2,"Banana cantik. tapi sayang udh ada yg punya"
"1366",1957,0,"banyak mafia tanah disana"
"1367",1958,1,"Banyak surat segel di serobot HGU.saya berani buktikan"
"1368",1959,-2,"Batalkan IKN ...... hanya demi ambisi pribadi kau aengsarakan masyarakat setempat, seandainya tidak ada liputan mbak Nazwa yg ada keterangannya pasti versi pemerintah saja yg faktualnya di ragukan.tetap semangat masyarakat setempat perjuangan tanah leluhur kalian.sy berharap presiden yg akan datang membatalkan proyek IKN ini."
"1369",1960,-2,"belajar dari medan...dimana org pribumi tinggal di pinggir kali... di pusat kota dikuasai oleh orang cina.  buka org cina yg salah, yang salah  oknum pejabat yang bisa dibeli dgn uang."
"1370",1961,2,"Benar juga keluh kesah warga Kalimantan biarlah warga Kalimantan hidup dg apa adanya tapi hidup mereka bahagia."
"1371",1962,0,"Benar sekali dengan tagline video ini ‘masyarakat selalu kalah’. Karena kenyataan seperti itu, pemerintah tidak pernah mendengar suara dan aspirasi masyarakat. Alih2 mendengar hanya ‘wakil rakyat’ yang tentunya sudah memiliki motivasi berbeda dengan masyarakat yg diwakilinya. Jadi benar ‘kami selalu kalah’."
